"","DATE","DAILYAverageDryBulbTemp","DAILYPrecip","DAILYAverageStationPressure","DAILYAverageWindSpeed","DAILYAverageDewPointTemp"
"1027429","2014-09-09","78",0,30.03,4.8,NA
"1027462","2014-09-10","80",0,30.02,4.3,NA
"1027488","2014-09-11","82",0,29.99,2.3,NA
"1027517","2014-09-12","84",0,29.98,2.6,NA
"1027550","2014-09-13","84",0.01,30.01,1.9,NA
"1027603","2014-09-14","82",1.05,30.09,5.1,NA
"1027656","2014-09-15","80",0.01,30.11,4.1,NA
"1027711","2014-09-16","82",0.64,29.98,2.7,NA
"1027755","2014-09-17","80",0.17,29.87,3.9,NA
"1027800","2014-09-18","79",0.93,29.89,2.7,NA
"1027835","2014-09-19","78",0.05,29.99,8.3,NA
"1027876","2014-09-20","72",0.18,29.98,10.6,NA
"1027903","2014-09-21","77",0,29.91,7.2,NA
"1027939","2014-09-22","78",0.61,29.96,4.9,NA
"1027979","2014-09-23","68",0.08,30.08,NA,NA
"1028015","2014-09-24","62",0.17,30.12,NA,NA
"1028057","2014-09-25","70",NA,30.1,NA,NA
"1028097","2014-09-26","73",0,30.06,NA,NA
"1028140","2014-09-27","75",0.02,30.05,NA,NA
"1028185","2014-09-28","76",0,30.03,NA,NA
"1028235","2014-09-29","71",0.12,29.91,7.6,NA
"1028273","2014-09-30","74",0,29.85,NA,NA
"1028304","2014-10-01","74",0,29.92,1.7,NA
"1028335","2014-10-02","74",NA,30.02,2.5,NA
"1028380","2014-10-03","76",NA,29.93,4.7,NA
"1028417","2014-10-04","67",NA,29.8,12.2,NA
"1028443","2014-10-05","58",NA,29.97,4.2,NA
"1028469","2014-10-06","64",NA,30.05,2.2,NA
"1028495","2014-10-07","72",0,30.06,2.7,NA
"1028521","2014-10-08","78",0,30.04,6.6,NA
"1028549","2014-10-09","73",0,30.06,4.1,NA
"1028575","2014-10-10","74",0,30.05,2.6,NA
"1028601","2014-10-11","78",0,29.99,4.8,NA
"1028633","2014-10-12","78",0,30.03,5.1,NA
"1028698","2014-10-13","78",NA,30.09,4.3,NA
"1028736","2014-10-14","78",NA,29.95,6.7,NA
"1028768","2014-10-15","68",NA,29.86,6,NA
"1028795","2014-10-16","65",0,29.84,8.3,NA
"1028821","2014-10-17","64",0,29.89,5.5,NA
"1028846","2014-10-18","72",0,29.83,9.4,NA
"1028871","2014-10-19","63",0,30.02,5.7,NA
"1028898","2014-10-20","66",NA,30.04,2.7,NA
"1028939","2014-10-21","70",NA,29.9,5,NA
"1028965","2014-10-22","61",0,29.97,7.5,NA
"1028991","2014-10-23","59",0,30.02,5.5,NA
"1029017","2014-10-24","62",0,29.98,1.5,NA
"1029044","2014-10-25","63",0,29.96,3.3,NA
"1029070","2014-10-26","66",0,29.91,4.2,NA
"1029094","2014-10-27","69",0,30,2.6,NA
"1029119","2014-10-28","",NA,30.07,NA,NA
"1029145","2014-10-29","",0,29.94,NA,NA
"1029171","2014-10-30","",0,29.86,NA,NA
"1029222","2014-11-01","",0,29.81,NA,NA
"1029247","2014-11-02","",0,30.2,NA,NA
"1029272","2014-11-03","",0,30.37,NA,NA
"1029299","2014-11-04","56",0,30.32,1,NA
"1029327","2014-11-05","66",0,30.24,1.5,NA
"1029353","2014-11-06","70",0,30.01,7.2,NA
"1029379","2014-11-07","56",0,29.94,6.2,NA
"1029404","2014-11-08","54",0,29.97,4.7,NA
"1029435","2014-11-09","58",0.06,29.9,5.6,NA
"1029460","2014-11-10","59",0,29.98,7.5,NA
"1029487","2014-11-11","67",0,29.88,8,NA
"1029514","2014-11-12","56s",0,29.94,4.2,NA
"1029540","2014-11-13","",0,29.97,7.9,NA
"1029570","2014-11-14","47",0,30.07,8.6,NA
"1029595","2014-11-15","44",0,30.29,9.2,NA
"1029646","2014-11-16","52",0.03,30.17,6.7,NA
"1029687","2014-11-17","62",0.06,29.84,9.4,NA
"1029714","2014-11-18","40",0,30.14,11.3,NA
"1029740","2014-11-19","40",0,30.35,4.1,NA
"1029766","2014-11-20","46",0,30.21,6.4,NA
"1029792","2014-11-21","54",0,30.3,6,NA
"1029818","2014-11-22","54",0.01,30.37,8.1,NA
"1029900","2014-11-23","64",2.26,30,9.3,NA
"1029959","2014-11-24","70",0.27,29.84,7.1,NA
"1030026","2014-11-25","62",2.14,29.97,4.7,NA
"1030080","2014-11-26","52",0.51,29.94,10.3,NA
"1030105","2014-11-27","49",0,30.13,12.1,NA
"1030130","2014-11-28","42",0,30.31,5.6,NA
"1030156","2014-11-29","46",0,30.29,2.2,NA
"1030215","2014-11-30","56",0,30.29,NA,NA
"1030245","2014-12-01","60",0,30.33,2.3,NA
"1030289","2014-12-02","64",0.5,30.27,4.3,NA
"1030344","2014-12-03","56s",0,30.22,2.8,NA
"1030404","2014-12-04","63",0,30.24,4.7,NA
"1030449","2014-12-05","59",0,30.31,6,NA
"1030496","2014-12-06","63",0.01,30.16,3.7,NA
"1030530","2014-12-07","57",0,30.14,12.6,NA
"1030564","2014-12-08","48",0,30.22,13.2,NA
"1030596","2014-12-09","50",0,30,9.9,NA
"1030622","2014-12-10","46",0,30.02,7,NA
"1030648","2014-12-11","44",0,30.05,4.6,NA
"1030673","2014-12-12","46",0,30.18,2.6,NA
"1030698","2014-12-13","49",0,30.11,2.8,NA
"1030723","2014-12-14","50",0,30.01,2,NA
"1030749","2014-12-15","52",0,30.03,3.2,NA
"1030778","2014-12-16","56",0.01,30.01,5.3,NA
"1030804","2014-12-17","54",0,30.08,4.7,NA
"1030833","2014-12-18","52",0,30.07,1.7,NA
"1030859","2014-12-19","52",0,30.07,2.3,NA
"1030901","2014-12-20","52",0.11,30.12,6.4,NA
"1030953","2014-12-21","48",0.27,30.13,8.5,NA
"1031011","2014-12-22","48",1.01,29.98,7.3,NA
"1031067","2014-12-23","52",0.77,29.94,4.7,NA
"1031143","2014-12-24","62",1.18,29.78,10.3,NA
"1031171","2014-12-25","54",0,30.03,7.7,NA
"1031196","2014-12-26","50",0,30.25,1.8,NA
"1031221","2014-12-27","55",0,30.24,3.2,NA
"1031252","2014-12-28","64",0,30.08,2.1,NA
"1031302","2014-12-29","64",0.21,30,5.8,NA
"1031371","2014-12-30","53",0.01,30.17,7.6,NA
"1031399","2014-12-31","46",0,30.36,NA,NA
"1031424","2015-01-01","46",0,30.29,2,NA
"1031452","2015-01-02","56",NA,30.26,3.7,NA
"1031510","2015-01-03","62",0.01,30.21,4.8,NA
"1031576","2015-01-04","70",0.64,30.1,9.9,NA
"1031602","2015-01-05","52",0,30.31,6.9,NA
"1031630","2015-01-06","50",0,30.26,6.6,NA
"1031656","2015-01-07","48",0,30.13,12.7,NA
"1031681","2015-01-08","28",0,30.5,10.8,NA
"1031712","2015-01-09","42",0,30.28,8.3,NA
"1031739","2015-01-10","42",0,30.42,7.8,NA
"1031776","2015-01-11","50",0.04,30.44,9.6,NA
"1031841","2015-01-12","",0.62,30.2,3.1,NA
"1031880","2015-01-13","",NA,30.16,NA,NA
"1031907","2015-01-14","",0,30.19,7.7,NA
"1031942","2015-01-15","42",0.1,30.16,5.1,NA
"1031981","2015-01-16","47",0.03,30.1,5.8,NA
"1032007","2015-01-17","47",NA,30.21,3.2,NA
"1032057","2015-01-18","56",0.01,30.01,7.5,NA
"1032082","2015-01-19","54",0,30.08,5.1,NA
"1032110","2015-01-20","53",0,30,6.1,NA
"1032136","2015-01-21","58",0,30,5.5,NA
"1032162","2015-01-22","52",0,30.17,3.3,NA
"1032209","2015-01-23","57",0.35,30.02,8.6,NA
"1032267","2015-01-24","52",1.29,29.71,14.7,NA
"1032293","2015-01-25","48",0,29.91,6.7,NA
"1032319","2015-01-26","49",0,29.71,14.4,NA
"1032345","2015-01-27","43",0,29.85,9.5,NA
"1032371","2015-01-28","42",0,30.16,6.7,NA
"1032397","2015-01-29","44",NA,30.26,3.8,NA
"1032424","2015-01-30","50",0,30.1,10.5,NA
"1032449","2015-01-31","42",0,30.32,NA,NA
"1032474","2015-02-01","53",NA,30.18,5.8,NA
"1032506","2015-02-02","52",0.03,29.83,14.8,NA
"1032532","2015-02-03","40",0,30.26,5.7,NA
"1032559","2015-02-04","44",0.45,30.21,4.6,NA
"1032595","2015-02-05","50",0.29,29.97,9.9,NA
"1032621","2015-02-06","39",0,30.32,5.8,NA
"1032648","2015-02-07","44",0,30.26,4.4,NA
"1032675","2015-02-08","56",0,30.08,7.7,NA
"1032708","2015-02-09","58",0.34,29.84,4.9,NA
"1032750","2015-02-10","52",0,29.72,12.1,NA
"1032777","2015-02-11","50",0,29.96,7.1,NA
"1032803","2015-02-12","54",0,29.92,13.6,NA
"1032828","2015-02-13","37",0,30.2,6.3,NA
"1032853","2015-02-14","44",0,30.05,11.8,NA
"1032878","2015-02-15","46",0,30.11,10.3,NA
"1032907","2015-02-16","48",NA,30.12,8.2,NA
"1032948","2015-02-17","48",0.28,29.79,9.8,NA
"1032973","2015-02-18","44",0,29.94,10.9,NA
"1032998","2015-02-19","30",0,30.19,13.8,NA
"1033024","2015-02-20","30",0,30.4,5.8,NA
"1033051","2015-02-21","47",0,30.3,4.7,NA
"1033077","2015-02-22","60",0,30.14,3.7,NA
"1033152","2015-02-23","54",0.12,30.11,7.9,NA
"1033209","2015-02-24","40",0.12,30.06,9.1,NA
"1033268","2015-02-25","42",1.85,29.91,6.5,NA
"1033314","2015-02-26","45",0.52,29.78,10,NA
"1033345","2015-02-27","44",0,30.26,5.9,NA
"1033377","2015-02-28","46",0.1,30.48,NA,NA
"1033438","2015-03-01","44",0.23,30.43,8.3,NA
"1033500","2015-03-02","59",0,30.24,5.3,NA
"1033565","2015-03-03","62",0.02,30.18,3.5,NA
"1033605","2015-03-04","68",0,30.03,8.6,NA
"1033647","2015-03-05","66",0.24,29.97,9.8,NA
"1033682","2015-03-06","44",0.01,30.3,11.3,NA
"1033708","2015-03-07","48",0,30.37,4.6,NA
"1033736","2015-03-08","54",0,30.27,3.7,NA
"1033761","2015-03-09","58",0,30.19,3.7,NA
"1033818","2015-03-10","65",0,30.15,4.9,NA
"1033858","2015-03-11","70",0,30.13,5,NA
"1033893","2015-03-12","66",0,30.25,9.9,NA
"1033955","2015-03-13","60",0.4,30.29,9.1,NA
"1033999","2015-03-14","69",0.33,30.05,6.6,NA
"1034029","2015-03-15","67",0,30.06,6.1,NA
"1034058","2015-03-16","65",0,30.09,5.2,NA
"1034085","2015-03-17","70",0,29.89,9.5,NA
"1034110","2015-03-18","63",0,30.03,10.3,NA
"1034172","2015-03-19","59",0.47,30.08,6.8,NA
"1034227","2015-03-20","65",0.15,30.03,5,NA
"1034263","2015-03-21","66",0,30.03,5.4,NA
"1034302","2015-03-22","61",0.2,29.98,6.9,NA
"1034363","2015-03-23","56",0.34,29.95,9.6,NA
"1034403","2015-03-24","60",0.06,30.09,7.3,NA
"1034450","2015-03-25","67",0.12,30.09,8.1,NA
"1034496","2015-03-26","68",0,29.93,6.9,NA
"1034545","2015-03-27","62",0.1,29.7,11.4,NA
"1034570","2015-03-28","50",0,30.01,9.6,NA
"1034595","2015-03-29","48",0,30.32,6.6,NA
"1034621","2015-03-30","54",NA,30.15,9.3,NA
"1034668","2015-03-31","64",NA,29.99,NA,NA
"1034696","2015-04-01","68",0.03,29.99,9,NA
"1034722","2015-04-02","70",0,30.19,8.1,NA
"1034747","2015-04-03","74",0,30.07,6.8,NA
"1034777","2015-04-04","68",0,30.01,9.4,NA
"1034802","2015-04-05","60",0,30.21,9,NA
"1034827","2015-04-06","68",0,30.21,8,NA
"1034868","2015-04-07","70",0,30.16,3.4,NA
"1034896","2015-04-08","73",0,30.1,5.8,NA
"1034922","2015-04-09","76",0,30.09,7.4,NA
"1034948","2015-04-10","76",0,30.04,7.3,NA
"1034993","2015-04-11","73",NA,30.03,3.7,NA
"1035037","2015-04-12","70",0.03,30.14,8.1,NA
"1035086","2015-04-13","74",0.11,30.14,5.7,NA
"1035122","2015-04-14","79",0.01,30.05,6.6,NA
"1035164","2015-04-15","74",1.44,30.03,6.1,NA
"1035205","2015-04-16","59",NA,30.15,11.9,NA
"1035247","2015-04-17","68",NA,30.03,5.5,NA
"1035301","2015-04-18","",0.16,29.94,NA,NA
"1035358","2015-04-19","70",0.72,29.86,3,NA
"1035416","2015-04-20","68",0.01,29.78,7.5,NA
"1035447","2015-04-21","68",0,29.87,8.1,NA
"1035480","2015-04-22","68",0,29.91,7.1,NA
"1035513","2015-04-23","72",0,29.87,9,NA
"1035539","2015-04-24","66",0,29.98,6.4,NA
"1035587","2015-04-25","71",0.88,29.8,6.5,NA
"1035614","2015-04-26","75",0,29.6,11.9,NA
"1035646","2015-04-27","65",0,29.76,6.4,NA
"1035672","2015-04-28","64",0.12,29.87,6.8,NA
"1035725","2015-04-29","60",1.07,29.75,8.8,NA
"1035754","2015-04-30","66",0,29.7,NA,NA
"1035780","2015-05-01","64",0,29.84,10.2,NA
"1035805","2015-05-02","64",NA,30.02,3,NA
"1035833","2015-05-03","68",0,30.12,3.1,NA
"1035863","2015-05-04","69",0,30.24,4.9,NA
"1035889","2015-05-05","69",0,30.25,7.6,NA
"1035915","2015-05-06","71",0,30.1,7.2,NA
"1035947","2015-05-07","66",0.71,30,11,NA
"1035973","2015-05-08","73",0,29.95,12.1,NA
"1036002","2015-05-09","75",NA,29.97,9.6,NA
"1036027","2015-05-10","77",0,30.01,6.7,NA
"1036057","2015-05-11","80",NA,30.07,4.8,NA
"1036086","2015-05-12","82",NA,30.09,6.7,NA
"1036111","2015-05-13","76",0,30.09,5.4,NA
"1036156","2015-05-14","72",0,30.21,8.5,NA
"1036184","2015-05-15","75",0,30.23,6.3,NA
"1036210","2015-05-16","73",0,30.21,3.8,NA
"1036235","2015-05-17","76",0,30.21,3.2,NA
"1036260","2015-05-18","77",0,30.15,3.6,NA
"1036289","2015-05-19","81",0.02,29.99,4.8,NA
"1036330","2015-05-20","81",NA,29.89,3.3,NA
"1036356","2015-05-21","82",0,29.83,9.7,NA
"1036384","2015-05-22","72",0,30.06,6.6,NA
"1036409","2015-05-23","71",0,30.28,8.7,NA
"1036434","2015-05-24","74",0,30.28,9.3,NA
"1036464","2015-05-25","78",0,30.23,9.1,NA
"1036498","2015-05-26","80",0,30.19,5.5,NA
"1036524","2015-05-27","80",0,30.19,3.6,NA
"1036552","2015-05-28","77",0,30.16,5.3,NA
"1036578","2015-05-29","76",0,30.14,6.6,NA
"1036611","2015-05-30","77",0.02,30.1,6.8,NA
"1036638","2015-05-31","78",0,30.04,NA,NA
"1036664","2015-06-01","79",0,30.04,3.1,NA
"1036698","2015-06-02","78",0.06,29.96,4.1,NA
"1036746","2015-06-03","73",0.59,29.93,2.9,NA
"1036785","2015-06-04","77",0.26,29.97,5.7,NA
"1036814","2015-06-05","77",0,29.97,5.2,NA
"1036845","2015-06-06","81",0.03,29.9,4.3,NA
"1036881","2015-06-07","80",0,30,3.6,NA
"1036907","2015-06-08","80",0,30.02,3.9,NA
"1036946","2015-06-09","81",1.44,29.91,7,NA
"1036977","2015-06-10","79",NA,29.9,2.4,NA
"1037005","2015-06-11","81",NA,29.97,3.9,NA
"1037037","2015-06-12","80",0.44,30.06,6.2,NA
"1037063","2015-06-13","82",NA,30.08,6.7,NA
"1037091","2015-06-14","85",NA,30.06,4.2,NA
"1037117","2015-06-15","87",0,30.04,5.1,NA
"1037143","2015-06-16","88",0,30.04,4.8,NA
"1037171","2015-06-17","88",0,30.03,4.2,NA
"1037197","2015-06-18","86",0,30.03,5,NA
"1037227","2015-06-19","88",0,30,4.4,NA
"1037252","2015-06-20","88",0,29.98,7.6,NA
"1037282","2015-06-21","90",0.17,29.98,7.6,NA
"1037319","2015-06-22","84",0.71,30.01,5.3,NA
"1037345","2015-06-23","82",0,30.06,6.2,NA
"1037379","2015-06-24","86",NA,30.03,8.8,NA
"1037431","2015-06-25","82",3.16,30.02,6.7,NA
"1037457","2015-06-26","86",0,29.95,8.1,NA
"1037494","2015-06-27","85",0,29.89,11.5,NA
"1037529","2015-06-28","82",0.17,29.87,8.3,NA
"1037559","2015-06-29","81",0,29.94,5.2,NA
"1037591","2015-06-30","83",0.09,29.96,NA,NA
"1037625","2015-07-01","80",0.18,29.98,10,NA
"1037659","2015-07-02","83",0.71,29.98,7.7,NA
"1037694","2015-07-03","82",0.1,29.97,9.1,NA
"1037728","2015-07-04","83",0.25,30.03,5.2,NA
"1037768","2015-07-05","80",0.31,30.09,5.7,NA
"1037808","2015-07-06","80",0,30.1,3.7,NA
"1037837","2015-07-07","82",0.05,30.09,3.7,NA
"1037862","2015-07-08","82",0,30.11,4.3,NA
"1037888","2015-07-09","85",0,30.1,4.8,NA
"1037914","2015-07-10","86",0,30.07,5.3,NA
"1037942","2015-07-11","86",0,30.03,5.1,NA
"1037971","2015-07-12","86",0,29.96,5.4,NA
"1038000","2015-07-13","86",NA,29.87,6.5,NA
"1038033","2015-07-14","86",0.23,29.78,8.2,NA
"1038061","2015-07-15","86",NA,29.78,10.6,NA
"1038092","2015-07-16","84",NA,29.88,3.9,NA
"1038131","2015-07-17","86",0,29.95,6.1,NA
"1038179","2015-07-18","86",0,29.98,2.9,NA
"1038216","2015-07-19","84",0.43,29.93,3.8,NA
"1038242","2015-07-20","86",0,29.85,6.6,NA
"1038278","2015-07-21","87",0.15,29.79,8.5,NA
"1038319","2015-07-22","86",0.5,29.83,6.1,NA
"1038355","2015-07-23","86",0.9,29.88,7.9,NA
"1038399","2015-07-24","80",0.51,29.88,5.7,NA
"1038426","2015-07-25","82",0,29.91,7.8,NA
"1038454","2015-07-26","82",0,29.91,6.8,NA
"1038494","2015-07-27","84",0,29.91,6.1,NA
"1038527","2015-07-28","84",0,29.93,5.2,NA
"1038555","2015-07-29","85",0,29.92,4.9,NA
"1038586","2015-07-30","86",0,29.9,3.9,NA
"1038626","2015-07-31","84",0.04,29.88,NA,NA
"1038674","2015-08-01","83",0.03,29.87,2.1,NA
"1038728","2015-08-02","80",2.29,29.88,3.6,NA
"1038768","2015-08-03","82",0.03,29.86,3.8,NA
"1038814","2015-08-04","84",0,29.91,6.3,NA
"1038841","2015-08-05","84",0,29.98,7,NA
"1038877","2015-08-06","82",0.25,29.93,7.9,NA
"1038915","2015-08-07","84",0.03,29.78,7.5,NA
"1038943","2015-08-08","83",0,29.82,4.9,NA
"1038982","2015-08-09","82",0,29.94,4,NA
"1039008","2015-08-10","82",0,29.95,3.6,NA
"1039040","2015-08-11","83",0.37,29.91,5.3,NA
"1039070","2015-08-12","85",0,29.89,4.9,NA
"1039096","2015-08-13","83",0,29.96,7.4,NA
"1039121","2015-08-14","81",0,30.06,8,NA
"1039147","2015-08-15","82",0,30.07,7,NA
"1039173","2015-08-16","82",0,30.1,4.7,NA
"1039212","2015-08-17","80",0.69,30.09,2.7,NA
"1039245","2015-08-18","84",NA,30,4,NA
"1039273","2015-08-19","85",0.03,29.96,4.8,NA
"1039309","2015-08-20","84",0.6,29.95,4.5,NA
"1039336","2015-08-21","84",0,29.96,4.4,NA
"1039375","2015-08-22","84",0.58,29.98,3.8,NA
"1039427","2015-08-23","82",0.4,29.94,4,NA
"1039466","2015-08-24","80",0.02,29.89,1.5,NA
"1039492","2015-08-25","85",0,29.85,3.5,NA
"1039520","2015-08-26","84",NA,29.87,3.2,NA
"1039578","2015-08-27","76",0.88,29.93,5.6,NA
"1039623","2015-08-28","80",1.14,30.04,7.3,NA
"1039648","2015-08-29","78",0.13,30.1,6.6,NA
"1039713","2015-08-30","76",1.46,30.05,5.7,NA
"1039758","2015-08-31","80",0.69,30.01,NA,NA
"1039795","2015-09-01","80",0,30.05,2.5,NA
"1039826","2015-09-02","82",0,30.02,2.7,NA
"1039852","2015-09-03","83",0,29.91,2.4,NA
"1039883","2015-09-04","84",0.02,29.91,2.5,NA
"1039926","2015-09-05","82",0.47,29.99,4.5,NA
"1039968","2015-09-06","78",0.48,30.01,8,NA
"1040004","2015-09-07","78",0.15,29.98,6.8,NA
"1040049","2015-09-08","82",0.08,29.98,4.2,NA
"1040097","2015-09-09","84",0,29.94,5.5,NA
"1040125","2015-09-10","83",0.22,29.88,6.1,NA
"1040159","2015-09-11","81",0,29.84,6.4,NA
"1040186","2015-09-12","76",0.04,29.81,9.2,NA
"1040212","2015-09-13","72",0,29.89,6.8,NA
"1040238","2015-09-14","70",0,30.14,5.9,NA
"1040264","2015-09-15","72",0,30.24,7.1,NA
"1040291","2015-09-16","75",0,30.2,7.6,NA
"1040322","2015-09-17","76",NA,30.04,8.5,NA
"1040353","2015-09-18","78",NA,29.87,9.1,NA
"1040379","2015-09-19","80",0,29.83,6.8,NA
"1040424","2015-09-20","80",0,29.87,2.8,NA
"1040455","2015-09-21","79",0,29.92,1.2,NA
"1040494","2015-09-22","78",0,29.97,9.8,NA
"1040524","2015-09-23","75",0,29.99,9.9,NA
"1040578","2015-09-24","70",1.13,29.95,10.3,NA
"1040634","2015-09-25","71",0,29.91,3.2,NA
"1040689","2015-09-26","76",NA,29.97,7.4,NA
"1040736","2015-09-27","74",0,29.98,7.6,NA
"1040786","2015-09-28","80",NA,29.91,5.1,NA
"1040853","2015-09-29","78",0.01,29.81,0.9,NA
"1040899","2015-09-30","80",0.06,29.74,NA,NA
"1040972","2015-10-01","74",0.5,29.71,8.2,NA
"1041031","2015-10-02","66",1.01,29.65,13.8,NA
"1041130","2015-10-03","69",2.34,29.52,7.7,NA
"1041221","2015-10-04","69",0.74,29.58,6.3,NA
"1041275","2015-10-05","66",0.09,29.76,13.4,NA
"1041311","2015-10-06","70",NA,29.92,9.3,NA
"1041337","2015-10-07","69",0,29.99,4.3,NA
"1041370","2015-10-08","70",0,30.06,3.9,NA
"1041402","2015-10-09","74",0,30.05,2,NA
"1041463","2015-10-10","74",0.36,29.9,3.5,NA
"1041511","2015-10-11","66",0.03,29.87,6.7,NA
"1041536","2015-10-12","70",0,29.84,4.3,NA
"1041562","2015-10-13","73",0,29.8,8,NA
"1041588","2015-10-14","72",0,29.88,6.6,NA
"1041613","2015-10-15","68",0,30.05,3.5,NA
"1041639","2015-10-16","69",0,30.06,4.1,NA
"1041664","2015-10-17","66",0,30.09,7.9,NA
"1041691","2015-10-18","58",0,30.26,9.1,NA
"1041717","2015-10-19","56",0,30.39,8.2,NA
"1041743","2015-10-20","60",0,30.32,6.3,NA
"1041769","2015-10-21","66",0,30.27,6,NA
"1041798","2015-10-22","71",0,30.22,4.9,NA
"1041844","2015-10-23","70",0,30.12,2.1,NA
"1041903","2015-10-24","68",0,30.12,5.9,NA
"1041937","2015-10-25","72",0,30.09,3.2,NA
"1042001","2015-10-26","66",0.38,30.12,9.9,NA
"1042043","2015-10-27","65",0.63,30.05,7.8,NA
"1042085","2015-10-28","74",0.18,29.83,6.3,NA
"1042125","2015-10-29","71",0.01,29.83,5.3,NA
"1042151","2015-10-30","68",0.04,29.95,4.7,NA
"1042179","2015-10-31","66",0,30.06,NA,NA
"1042226","2015-11-01","72",0.33,29.97,3.8,NA
"1042284","2015-11-02","77",1.94,29.92,4.4,NA
"1042335","2015-11-03","72",1,30.01,5.7,NA
"1042392","2015-11-04","73",0.15,30.14,6.1,NA
"1042437","2015-11-05","70",0,30.19,4,NA
"1042503","2015-11-06","76",0,30.14,2.6,NA
"1042562","2015-11-07","76",0.01,30.06,1.9,NA
"1042603","2015-11-08","63",0.34,30.15,14.5,NA
"1042655","2015-11-09","62",0.25,30.04,8.2,NA
"1042699","2015-11-10","63",0.02,29.98,7.1,NA
"1042724","2015-11-11","64",0,30,4.8,NA
"1042772","2015-11-12","68",0,29.95,7.1,NA
"1042798","2015-11-13","61",0,29.99,6.6,NA
"1042823","2015-11-14","54",0,30.24,5.3,NA
"1042848","2015-11-15","53",0,30.35,5.1,NA
"1042874","2015-11-16","60",0,30.26,5.1,NA
"1042909","2015-11-17","66",0.14,30.16,8.1,NA
"1042945","2015-11-18","71",0.14,30.08,7.8,NA
"1042997","2015-11-19","70",0.09,29.99,5.3,NA
"1043023","2015-11-20","62",0,30.06,8.1,NA
"1043054","2015-11-21","59",0,30.03,8.2,NA
"1043086","2015-11-22","56",0.01,29.89,8.1,NA
"1043112","2015-11-23","46",0,30.17,7.4,NA
"1043138","2015-11-24","48",0,30.35,5.5,NA
"1043164","2015-11-25","56",0,30.46,10.1,NA
"1043189","2015-11-26","63",0,30.5,9.2,NA
"1043216","2015-11-27","66",0,30.36,6.6,NA
"1043242","2015-11-28","64",0,30.21,3.2,NA
"1043279","2015-11-29","62",0,30.13,1,NA
"1043315","2015-11-30","62",0,30.09,NA,NA
"1043408","2015-12-01","",NA,NA,NA,NA
"1043471","2015-12-02","",NA,NA,NA,NA
"1043580","2015-12-06","",NA,NA,NA,NA
"1043627","2015-12-07","",NA,NA,NA,NA
"1043667","2015-12-08","54",0,30.1,1.6,NA
"1043695","2015-12-09","58",0,30.03,3.5,NA
"1043721","2015-12-10","57",0,30,1.3,NA
"1043748","2015-12-11","60",0,30.05,3.2,NA
"1043780","2015-12-12","63",0,30.18,1.9,NA
"1043826","2015-12-13","62",0,30.13,2.5,NA
"1043878","2015-12-14","68",0.13,29.86,6.9,NA
"1043909","2015-12-15","62",0.01,29.84,5.8,NA
"1043952","2015-12-16","59",0,29.93,0.9,NA
"1044032","2015-12-17","69",0.13,29.83,4.5,NA
"1044081","2015-12-18","56",0.42,29.91,11.2,NA
"1044106","2015-12-19","44",0,30.39,5.3,NA
"1044146","2015-12-20","48",0,30.45,4.2,NA
"1044172","2015-12-21","60",0,30.26,3.6,NA
"1044222","2015-12-22","69",0.11,30.01,6.3,NA
"1044302","2015-12-23","71",0.31,29.94,7.6,NA
"1044348","2015-12-24","74",0,30.09,7.6,NA
"1044421","2015-12-25","74",0,30.21,3.2,NA
"1044500","2015-12-26","73",0,30.23,2.3,NA
"1044553","2015-12-27","72",0.01,30.11,3.4,NA
"1044629","2015-12-28","71",0.08,30,5.3,NA
"1044661","2015-12-29","73",0.01,30.04,6.1,NA
"1044700","2015-12-30","76",0,30.14,5.5,NA
"1044737","2015-12-31","73",0.03,30.07,NA,NA
"1044804","2016-01-01","61",0.36,30.06,5.6,NA
"1044833","2016-01-02","54",0,30.13,5.8,NA
"1044858","2016-01-03","50",0,30,3.3,NA
"1044883","2016-01-04","47",0,30,10.5,NA
"1044908","2016-01-05","40",0,30.43,11.7,NA
"1044938","2016-01-06","41",0,30.36,11.2,NA
"1044967","2016-01-07","56",0,30.09,9.2,NA
"1045008","2016-01-08","55",NA,29.98,7.8,NA
"1045083","2016-01-09","52",0.01,29.9,6.1,NA
"1045125","2016-01-10","52",0,29.78,11.6,NA
"1045150","2016-01-11","42",0,30.14,5.6,NA
"1045175","2016-01-12","42",0,30.12,7.5,NA
"1045200","2016-01-13","45",0,30.14,6.7,NA
"1045225","2016-01-14","46",0,30.13,1.9,NA
"1045270","2016-01-15","56",1.05,29.72,8.3,NA
"1045302","2016-01-16","58",0,29.77,6.4,NA
"1045345","2016-01-17","46",0.51,29.75,9.1,NA
"1045370","2016-01-18","44",0,30.09,11.3,NA
"1045395","2016-01-19","36",0,30.33,6.6,NA
"1045420","2016-01-20","40",NA,30.29,4.6,NA
"1045445","2016-01-21","48",0,30.17,4.4,NA
"1045505","2016-01-22","45",0.4,29.78,9.6,NA
"1045543","2016-01-23","36",NA,29.69,13.2,NA
"1045568","2016-01-24","41",0,30.09,5.8,NA
"1045595","2016-01-25","45",0,30.25,2.3,NA
"1045640","2016-01-26","51",0,30.2,1.8,NA
"1045674","2016-01-27","58",0,30.02,4.2,NA
"1045729","2016-01-28","50",0.12,29.87,7.1,NA
"1045762","2016-01-29","53",0,29.85,10.1,NA
"1045787","2016-01-30","49",0,30.09,2.3,NA
"1045812","2016-01-31","52",0,30.09,NA,NA
"1045838","2016-02-01","61",0,30,3.2,NA
