,DATE,DAILYAverageDryBulbTemp,DAILYPrecip,DAILYAverageStationPressure,DAILYAverageWindSpeed,DAILYAverageDewPointTemp
315439,27-Dec-14,46,0,30.28,3.6,42
315464,28-Dec-14,58,0,30.08,5,55
315533,29-Dec-14,54,0.15,30.05,8.5,53
315573,30-Dec-14,45,0.07,30.18,13.9,42
315598,31-Dec-14,44,0,30.35,7.5,29
315623,1-Jan-15,46,0,30.29,8.2,29
315648,2-Jan-15,50,0,30.29,6.4,41
315712,3-Jan-15,59,0.83,30.31,11,58
315758,4-Jan-15,67,0.01,30.11,16,65
315783,5-Jan-15,54,0,30.21,10.1,37
315808,6-Jan-15,44,0,30.23,4.7,34
315833,7-Jan-15,34,0,30.07,9.3,24
315861,8-Jan-15,24,0,30.47,8.4,11
315895,9-Jan-15,38,0,30.24,7,31
315920,10-Jan-15,38,0,30.43,7.3,25
315945,11-Jan-15,48,0,30.57,7.2,41
315995,12-Jan-15,58,1.09,30.29,8.1,58
316055,13-Jan-15,51,0.02,30.22,12.1,45
316091,14-Jan-15,43,0.07,30.11,9.4,42
316117,15-Jan-15,40,T,30.12,6,37
316143,16-Jan-15,42,T,30.03,6.1,38
316169,17-Jan-15,48,0,30.28,9.9,38
316210,18-Jan-15,56,0.55,30,14.4,51
316235,19-Jan-15,50,0,29.99,7.8,38
316260,20-Jan-15,56,0,29.95,11.6,43
316289,21-Jan-15,48,0,29.98,5.4,42
316330,22-Jan-15,47,0,30.24,6.2,40
316361,23-Jan-15,53,0.29,30.22,12.1,44
316441,24-Jan-15,54,1.71,29.59,16,50
316466,25-Jan-15,46,0,29.88,8.4,34
316493,26-Jan-15,48,0,29.64,6,44
316540,27-Jan-15,38,0.03,29.69,10.5,32
316571,28-Jan-15,37,0,30.09,8.5,22
316596,29-Jan-15,42,0.01,30.26,6.3,26
316625,30-Jan-15,43,T,30.01,9.4,35
316650,31-Jan-15,33,0,30.27,9.4,16
316675,1-Feb-15,44,0,30.23,5.9,NA
316725,2-Feb-15,50,0.91,29.71,16.9,NA
316750,3-Feb-15,32,0,30.26,7.8,NA
316777,4-Feb-15,42,0.08,30.27,5.1,NA
316836,5-Feb-15,43,1.56,29.96,10.5,NA
316861,6-Feb-15,32,0,30.32,7.3,NA
316886,7-Feb-15,42,0,30.23,10.7,NA
316911,8-Feb-15,57,0,30.03,16.8,NA
316938,9-Feb-15,55,0,29.84,7.8,NA
316976,10-Feb-15,42,0.74,29.66,18.4,NA
317007,11-Feb-15,36,0,29.88,11.2,NA
317040,12-Feb-15,44,0.01,29.87,8.3,NA
317065,13-Feb-15,28,0,30.18,7,NA
317090,14-Feb-15,34,T,29.97,13.3,NA
317115,15-Feb-15,30,T,30.02,16.8,NA
317147,16-Feb-15,38,0.14,30.25,8.8,NA
317193,17-Feb-15,42,0.85,29.78,7.8,NA
317225,18-Feb-15,36,0.02,29.86,8.4,NA
317250,19-Feb-15,26,0,30.04,13.7,NA
317275,20-Feb-15,18,0,30.41,8.1,NA
317300,21-Feb-15,36,0,30.45,12.2,NA
317365,22-Feb-15,52,0.59,30.2,7.9,NA
317422,23-Feb-15,38,0.6,30.17,12.9,NA
317471,24-Feb-15,32,0.6,30.12,10.9,NA
317500,25-Feb-15,32,0.27,29.93,6.6,NA
317539,26-Feb-15,44,0.97,29.73,11,NA
317564,27-Feb-15,38,0,30.32,8.5,NA
317589,28-Feb-15,36,0,30.64,NA,NA
317621,1-Mar-15,46,0.05,30.48,8.6,43
317674,2-Mar-15,43,0,30.24,8.6,38
317704,3-Mar-15,48,0.01,30.3,9.3,40
317769,4-Mar-15,56,0.01,30.02,11.6,55
317826,5-Mar-15,48,0.24,29.99,14.6,48
317863,6-Mar-15,31,0.01,30.35,13.8,26
317888,7-Mar-15,37,0,30.37,6.8,27
317913,8-Mar-15,52,0,30.24,10.1,40
317938,9-Mar-15,56,0,30.22,6.7,47
317970,10-Mar-15,60,0,30.23,4.9,54
318006,11-Mar-15,60,0.03,30.11,12.1,59
318037,12-Mar-15,50,0.12,30.37,10.9,36
318062,13-Mar-15,55,0.03,30.47,11,41
318099,14-Mar-15,63,0.49,30.12,16.8,58
318126,15-Mar-15,56,0,29.95,9.6,46
318151,16-Mar-15,55,0,30.05,10,40
318176,17-Mar-15,63,0,29.78,10.2,47
318201,18-Mar-15,46,0,30.12,11.1,24
318226,19-Mar-15,46,0.08,30.26,8.2,31
318263,20-Mar-15,55,1.18,30.06,13.4,50
318293,21-Mar-15,49,0,30.07,6.2,40
318318,22-Mar-15,52,0,30.05,8.9,43
318346,23-Mar-15,48,0.06,30.06,12.3,40
318376,24-Mar-15,51,0,30.2,9.9,42
318402,25-Mar-15,60,T,30.26,9.5,51
318439,26-Mar-15,66,0.01,29.99,18,59
318476,27-Mar-15,54,0.18,29.69,12.6,47
318507,28-Mar-15,42,T,29.92,8.7,30
318532,29-Mar-15,38,0,30.32,8.4,17
318557,30-Mar-15,49,0.05,30.1,11.6,38
318582,31-Mar-15,56,0,29.93,11.1,45
318609,1-Apr-15,49,0,30.03,10.7,34
318634,2-Apr-15,50,0,30.3,8.2,43
318661,3-Apr-15,66,0,30.1,13.9,59
318691,4-Apr-15,58,0.47,29.98,13.5,49
318716,5-Apr-15,58,0,30.31,7,37
318741,6-Apr-15,60,0,30.32,5.6,50
318766,7-Apr-15,66,0,30.23,5.9,59
318796,8-Apr-15,63,T,30.12,4,61
318843,9-Apr-15,57,0.25,30.15,6.2,54
318875,10-Apr-15,64,0,30.06,10.2,63
318910,11-Apr-15,60,0.34,30.04,9.1,49
318935,12-Apr-15,59,0,30.28,8,44
318960,13-Apr-15,65,T,30.3,8.3,56
319012,14-Apr-15,68,0.61,30.1,11.4,65
319043,15-Apr-15,60,T,30.12,12.1,50
319068,16-Apr-15,62,0,30.27,12.2,53
319099,17-Apr-15,68,T,30.09,4.8,60
319124,18-Apr-15,66,T,29.97,3.8,61
319150,19-Apr-15,66,0.04,29.99,12.2,62
319182,20-Apr-15,69,0.04,29.79,14.8,65
319207,21-Apr-15,64,T,29.78,10.4,53
319232,22-Apr-15,62,0,29.85,12,54
319257,23-Apr-15,58,0,29.83,9.3,45
319282,24-Apr-15,52,0,29.93,8,40
319311,25-Apr-15,56,0.07,29.85,6.6,50
319343,26-Apr-15,53,0.09,29.6,9.9,48
319368,27-Apr-15,56,0,29.75,6.7,40
319393,28-Apr-15,52,0,29.87,5.5,41
319418,29-Apr-15,54,0,29.81,5.8,47
319451,30-Apr-15,60,0.01,29.66,8.3,52
319492,1-May-15,54,0.14,29.74,10.8,50
319517,2-May-15,50,T,29.96,8.5,43
319542,3-May-15,56,0,30.14,5.8,54
319567,4-May-15,62,0,30.29,5.9,56
319592,5-May-15,64,0,30.33,6,56
319617,6-May-15,63,0,30.21,5.9,56
319646,7-May-15,69,0.01,30.09,9.2,61
319684,8-May-15,71,0.58,30.04,8.3,65
319719,9-May-15,72,0.11,30.12,12.6,66
319759,10-May-15,73,0.08,30.15,13.8,68
319804,11-May-15,68,1.49,NA,18.9,NA
319843,12-May-15,72,0.09,NA,13.4,NA
319869,13-May-15,64,0,NA,10.6,NA
319894,14-May-15,58,0,30.31,9.5,47
319919,15-May-15,64,0,30.29,5.4,54
319944,16-May-15,64,0,30.26,4.8,59
319969,17-May-15,71,0,30.25,8.4,65
319994,18-May-15,73,0,30.13,9.7,67
320019,19-May-15,74,0.34,29.96,8.3,68
320049,20-May-15,70,0,29.9,8.3,62
320086,21-May-15,71,0.37,29.85,11.5,64
320119,22-May-15,58,T,30.08,5.8,49
320144,23-May-15,61,0,30.35,6.6,52
320169,24-May-15,69,0,30.38,5.8,55
320194,25-May-15,68,0,30.33,7.8,58
320219,26-May-15,76,0,30.29,13.1,63
320244,27-May-15,77,0,30.26,11.7,62
320269,28-May-15,76,0,30.23,6.7,60
320300,29-May-15,74,0,30.22,6.9,65
320327,30-May-15,76,0,30.19,7.1,64
320356,31-May-15,78,0,30.1,7.8,66
320381,1-Jun-15,78,0,30.08,8.1,67
320408,2-Jun-15,78,0,30.01,5.8,68
320441,3-Jun-15,75,0.01,30.01,6.9,68
320472,4-Jun-15,76,0.4,30.02,6.4,67
320521,5-Jun-15,73,0,29.95,7,66
320560,6-Jun-15,73,0,29.9,6.1,63
320590,7-Jun-15,72,0,30.08,9,60
320615,8-Jun-15,70,0,30.06,8.5,62
320644,9-Jun-15,78,0,29.88,14.3,70
320669,10-Jun-15,77,0,29.93,7.7,69
320695,11-Jun-15,79,0,30.01,9.7,73
320722,12-Jun-15,80,0,30.05,9.9,74
320747,13-Jun-15,82,0,30.01,8.3,74
320772,14-Jun-15,82,0,30.02,3.5,76
320797,15-Jun-15,82,0,30.01,6.2,76
320822,16-Jun-15,86,0,29.98,8.1,76
320847,17-Jun-15,78,0,30.03,7.6,72
320872,18-Jun-15,79,0.33,30.04,7.1,75
320900,19-Jun-15,82,0.33,30,7.6,73
320925,20-Jun-15,83,T,30.01,9.4,74
320954,21-Jun-15,85,0,29.94,13,76
320986,22-Jun-15,86,0,30.01,8.6,76
321014,23-Jun-15,84,0,30.04,13.5,77
321046,24-Jun-15,80,0.3,30.02,9.7,74
321077,25-Jun-15,80,0,30.05,10.4,71
321118,26-Jun-15,80,3.81,29.96,8.1,74
321154,27-Jun-15,80,0.05,29.9,16.6,74
321189,28-Jun-15,78,0.5,29.81,12.1,73
321217,29-Jun-15,76,0,29.95,4.5,69
321243,30-Jun-15,80,0,29.95,11.1,72
321269,1-Jul-15,77,0.15,29.93,13.6,73
321295,2-Jul-15,82,T,29.92,12,75
321334,3-Jul-15,78,T,29.93,9.8,72
321360,4-Jul-15,80,T,29.96,14.4,72
321385,5-Jul-15,80,0,30.1,10,74
321410,6-Jul-15,80,0,30.13,8.7,75
321435,7-Jul-15,80,0,30.11,9.8,75
321460,8-Jul-15,80,0,30.1,12.1,75
321485,9-Jul-15,80,0,30.05,11.2,75
321510,10-Jul-15,83,T,30.02,8.7,74
321544,11-Jul-15,82,0.57,29.99,6.2,74
321583,12-Jul-15,78,0,29.96,5.8,71
321609,13-Jul-15,78,0.14,29.9,7.1,71
321649,14-Jul-15,79,0.03,29.73,12.2,75
321674,15-Jul-15,82,0,29.71,11.7,74
321706,16-Jul-15,79,0,29.92,5.9,71
321733,17-Jul-15,80,0,30.02,6.6,72
321758,18-Jul-15,80,0,30.01,5.5,71
321783,19-Jul-15,83,0,29.93,9,76
321809,20-Jul-15,84,0,29.83,10.2,77
321844,21-Jul-15,81,0.53,29.74,12.7,77
321869,22-Jul-15,80,0.05,29.81,6.9,72
321896,23-Jul-15,82,0.12,29.93,7.2,72
321932,24-Jul-15,78,3.57,29.89,9.8,70
321957,25-Jul-15,78,0,29.96,6.9,63
321982,26-Jul-15,82,0,29.99,7.8,69
322007,27-Jul-15,82,0,30,7,69
322032,28-Jul-15,80,0,30,6.1,69
322062,29-Jul-15,83,0,29.98,9.9,71
322101,30-Jul-15,82,0.51,29.93,8.7,76
322132,31-Jul-15,82,0,29.87,4.5,74
322159,1-Aug-15,82,T,29.9,8.6,73
322188,2-Aug-15,83,0,29.91,8.3,74
322226,3-Aug-15,74,2.42,29.96,10.4,72
322258,4-Aug-15,80,0.05,29.99,10.3,75
322296,5-Aug-15,82,0,29.94,8.3,77
322330,6-Aug-15,82,0,29.91,9.3,77
322365,7-Aug-15,79,0.7,29.78,5.8,74
322410,8-Aug-15,80,0.11,29.77,9.2,72
322441,9-Aug-15,76,0,29.95,8.4,65
322468,10-Aug-15,77,0,29.98,4.8,66
322499,11-Aug-15,78,0.79,29.92,10.4,73
322546,12-Aug-15,78,0.21,29.9,5,71
322571,13-Aug-15,77,0,30.02,6.5,66
322596,14-Aug-15,78,0,30.12,7.3,65
322621,15-Aug-15,74,0,30.12,6,64
322646,16-Aug-15,74,0,30.14,5.7,65
322671,17-Aug-15,80,0,30.12,5.1,71
322696,18-Aug-15,82,0,30.04,4.9,73
322727,19-Aug-15,82,0.02,30,5.2,73
322756,20-Aug-15,83,0.01,29.95,7.1,76
322798,21-Aug-15,80,0.07,29.95,6.1,74
322832,22-Aug-15,80,0.06,29.99,9.9,71
322858,23-Aug-15,76,0,29.94,8.6,66
322883,24-Aug-15,76,0,29.91,4,66
322908,25-Aug-15,81,0,29.89,4.7,71
322939,26-Aug-15,80,T,29.92,4,74
322978,27-Aug-15,74,0.85,29.99,8.4,71
323003,28-Aug-15,77,0,30.1,9.1,66
323030,29-Aug-15,78,0.02,30.12,9.6,71
323064,30-Aug-15,78,0,30.11,4,73
323092,31-Aug-15,78,0.36,30.09,6.9,73
323125,1-Sep-15,79,T,30.03,4,74
323151,2-Sep-15,80,0,30.01,4.2,73
323178,3-Sep-15,80,0.02,29.91,4.6,71
323205,4-Sep-15,82,0,29.93,5.5,73
323242,5-Sep-15,81,0.01,30.02,9,74
323267,6-Sep-15,82,0.15,30.07,7,73
323298,7-Sep-15,80,0.09,30.06,5.8,74
323325,8-Sep-15,79,0.05,30.03,6.3,75
323358,9-Sep-15,82,0.04,29.98,7.4,76
323383,10-Sep-15,82,0,29.84,13.8,77
323420,11-Sep-15,80,0,29.8,9,72
323450,12-Sep-15,78,0.27,29.78,13.4,72
323475,13-Sep-15,75,0.13,29.81,8.6,64
323500,14-Sep-15,67,0,30.15,4.6,52
323525,15-Sep-15,66,0,30.31,4.1,56
323550,16-Sep-15,72,0,30.29,5.8,61
323575,17-Sep-15,74,0,30.13,4.8,66
323606,18-Sep-15,78,0.06,29.98,5.6,70
323633,19-Sep-15,79,T,29.88,7.4,71
323659,20-Sep-15,79,0,29.87,9.1,70
323693,21-Sep-15,78,0.13,29.95,10.5,71
323732,22-Sep-15,75,0.02,29.96,11.6,72
323782,23-Sep-15,76,0.29,30,14,71
323845,24-Sep-15,76,2.03,30.05,9.6,72
323906,25-Sep-15,72,3.75,30.04,10.1,72
323948,26-Sep-15,72,1.77,30.05,14.1,70
323990,27-Sep-15,76,1.7,30.09,14.6,71
324047,28-Sep-15,76,1.62,30.01,13.5,74
324096,29-Sep-15,80,0.4,29.88,12.9,76
324127,30-Sep-15,79,0,29.78,5.9,75
324189,1-Oct-15,74,0.52,29.77,6.2,73
324243,2-Oct-15,74,1.45,29.74,9.5,74
324289,3-Oct-15,76,0.52,29.78,16.2,72
324343,4-Oct-15,72,2.15,29.78,13.8,70
324400,5-Oct-15,68,1.63,29.84,15,68
324440,6-Oct-15,66,0,29.89,13.2,63
324468,7-Oct-15,66,0,29.98,7.1,60
324493,8-Oct-15,65,0,30.09,4.7,61
324518,9-Oct-15,66,0,30.06,6.3,65
324554,10-Oct-15,70,0.08,29.96,10.4,66
324600,11-Oct-15,69,0.36,29.86,10.8,66
324645,12-Oct-15,72,T,29.81,7.6,67
324672,13-Oct-15,71,0,29.75,14.5,64
324697,14-Oct-15,70,0,29.82,7,60
324722,15-Oct-15,65,0,30.01,4.1,55
324747,16-Oct-15,65,T,30.06,8.2,54
324772,17-Oct-15,64,0,30.11,5.7,48
324797,18-Oct-15,56,0,30.26,8.8,37
324822,19-Oct-15,54,0,30.42,7.1,39
324847,20-Oct-15,58,0,30.38,3.7,47
324872,21-Oct-15,62,0,30.32,4.9,58
324897,22-Oct-15,68,0,30.26,3.5,59
324927,23-Oct-15,66,0,30.15,6.9,60
324952,24-Oct-15,66,0,30.2,7.8,56
324977,25-Oct-15,66,0,30.13,4.1,61
325009,26-Oct-15,66,0,30.23,11.5,58
325034,27-Oct-15,70,0.07,30.24,10.6,61
325065,28-Oct-15,74,0.3,29.97,15.1,69
325102,29-Oct-15,72,0.31,29.79,10.4,68
325127,30-Oct-15,64,0,29.93,7.8,56
325152,31-Oct-15,58,0,30.15,4.3,49
325180,1-Nov-15,66,0.05,30.04,5.9,65
325241,2-Nov-15,68,0.34,30.02,7.7,66
325282,3-Nov-15,68,0.16,30.1,7.1,66
325319,4-Nov-15,72,0.01,30.2,8.5,69
325359,5-Nov-15,76,0.48,30.21,8.7,70
325408,6-Nov-15,70,0,30.16,8.2,69
325451,7-Nov-15,69,0.08,30.07,8.1,70
325478,8-Nov-15,60,0.04,30.25,12,50
325530,9-Nov-15,68,1.92,30.22,18.7,66
325571,10-Nov-15,70,0.19,29.92,12.7,69
325598,11-Nov-15,59,0,29.94,7.3,52
325623,12-Nov-15,62,0,29.89,11.1,58
325648,13-Nov-15,64,0,29.87,11.8,46
325673,14-Nov-15,56,0,30.17,8.1,32
325698,15-Nov-15,52,0,30.38,4,38
325723,16-Nov-15,54,0,30.31,3.3,43
325748,17-Nov-15,60,0,30.28,6.1,54
325773,18-Nov-15,66,0.04,30.29,13.3,60
325822,19-Nov-15,70,3.16,30.1,16.3,65
325858,20-Nov-15,64,0.07,30.05,12.8,52
325883,21-Nov-15,60,0,30.08,7.6,52
325935,22-Nov-15,54,1.33,29.86,9.2,53
325960,23-Nov-15,44,0,30.1,10,29
325985,24-Nov-15,46,0,30.38,4.1,29
326010,25-Nov-15,55,T,30.56,8.8,46
326035,26-Nov-15,62,0.01,30.62,8,56
326060,27-Nov-15,64,T,30.43,5.5,57
326086,28-Nov-15,60,0,30.22,3.6,54
326117,29-Nov-15,60,0,30.13,4.5,56
326165,30-Nov-15,60,0.08,30.15,6.7,58
326200,1-Dec-15,61,0.06,30.09,2.9,58
326241,2-Dec-15,64,0.42,29.92,5,63
326266,3-Dec-15,60,0,30.07,9.9,43
326291,4-Dec-15,52,0,30.45,8.8,41
326316,5-Dec-15,55,0,30.54,9.8,48
326342,6-Dec-15,58,0,30.39,7.9,54
326392,7-Dec-15,56,0.75,30.11,8.5,54
326425,8-Dec-15,48,0,30.1,5.2,44
326450,9-Dec-15,54,0,30.12,4.9,47
326475,10-Dec-15,60,0,29.98,4.6,55
326500,11-Dec-15,63,0,30.04,8.4,55
326525,12-Dec-15,66,0,30.19,7.1,60
326550,13-Dec-15,66,0,30.19,4.6,61
326581,14-Dec-15,70,0.34,29.95,12.7,66
326607,15-Dec-15,64,0.01,29.75,10.1,59
326632,16-Dec-15,61,0,30,7.4,55
326674,17-Dec-15,72,0.17,29.87,12.1,67
326718,18-Dec-15,58,0.2,29.78,10.8,58
326743,19-Dec-15,44,0,30.29,13.2,23
326768,20-Dec-15,54,0,30.5,8.1,38
326793,21-Dec-15,64,0.02,30.36,5.9,56
326818,22-Dec-15,68,0.34,30.11,8.7,64
326870,23-Dec-15,70,1.64,30.06,11.3,68
326913,24-Dec-15,73,T,30.15,12.1,70
326959,25-Dec-15,72,0.08,30.25,6.7,70
327014,26-Dec-15,68,0,30.27,4.1,66
327072,27-Dec-15,67,0,30.14,6.8,65
327114,28-Dec-15,68,0.27,30.12,9.1,65
327155,29-Dec-15,74,0.17,30.07,14.9,69
327210,30-Dec-15,70,0.23,30.17,5.3,68
327246,31-Dec-15,66,0.27,30.08,7.2,64
327286,1-Jan-16,56,0.16,30.06,6.6,50
327314,2-Jan-16,47,0,30.12,5.6,37
327339,3-Jan-16,48,0,29.98,6.6,38
327366,4-Jan-16,44,0,29.95,10.7,30
327400,5-Jan-16,38,T,30.41,11.8,26
327434,6-Jan-16,48,0,30.41,10.5,44
327472,7-Jan-16,53,T,30.13,8.9,51
327511,8-Jan-16,54,0.49,30,8.3,52
327536,9-Jan-16,59,0.02,29.97,8.4,55
327573,10-Jan-16,60,0.96,29.68,15.2,56
327598,11-Jan-16,44,0,30.02,7.8,26
327623,12-Jan-16,43,0,30.04,11.8,28
327648,13-Jan-16,40,0,30.09,8.5,20
327673,14-Jan-16,45,0,30.09,7.2,32
327713,15-Jan-16,54,0.79,29.81,14,49
327748,16-Jan-16,56,0,29.63,11.5,48
327779,17-Jan-16,47,0.54,29.69,10.6,43
327804,18-Jan-16,36,0,29.99,12.7,20
327829,19-Jan-16,28,0,30.27,11.4,8
327854,20-Jan-16,32,T,30.3,6.2,19
327879,21-Jan-16,38,0,30.21,7.9,25
327924,22-Jan-16,49,1.51,30.02,13.7,41
327970,23-Jan-16,46,0.05,29.38,15.8,34
327996,24-Jan-16,36,T,29.94,8.8,27
328021,25-Jan-16,38,0,30.3,3.7,29
328046,26-Jan-16,54,0,30.23,5.6,50
328080,27-Jan-16,52,0.04,30.08,7.4,47
328114,28-Jan-16,47,0.2,29.9,8.2,42
328139,29-Jan-16,47,0.11,29.7,9.8,36
328164,30-Jan-16,48,0,30.14,5.2,32
328189,31-Jan-16,54,0,30.1,7.7,48
328214,1-Feb-16,62,0,29.98,8.5,NA
328246,2-Feb-16,54,0,30.14,8.2,NA
328273,3-Feb-16,66,0,30.12,14,NA
328315,4-Feb-16,66,1.89,30.01,10,NA
328359,5-Feb-16,58,1.61,30.11,10.5,NA
328384,6-Feb-16,44,T,30.35,8.6,NA
328424,7-Feb-16,46,2.25,29.82,16.5,NA
328450,8-Feb-16,44,0.07,29.66,9.9,NA
328477,9-Feb-16,45,0.04,29.62,10.6,NA
328502,10-Feb-16,37,0,29.84,13.5,NA
328527,11-Feb-16,34,0,30.13,11.4,NA
328563,12-Feb-16,36,0.42,30.16,8.1,NA
328591,13-Feb-16,32,0,30.15,11,NA
328621,14-Feb-16,26,0,30.47,8.5,NA
328660,15-Feb-16,46,0.13,30.3,17.8,NA
328695,16-Feb-16,56,0.55,29.82,17.6,NA
328720,17-Feb-16,48,0,30,6.3,NA
328745,18-Feb-16,42,0,30.35,10.4,NA
328770,19-Feb-16,42,0,30.48,6.3,NA
328795,20-Feb-16,52,0,30.21,11.2,NA
328820,21-Feb-16,60,T,30.01,13.1,NA
328873,22-Feb-16,56,0.2,29.99,10.4,NA
328907,23-Feb-16,59,0.03,29.99,6.9,NA
328959,24-Feb-16,65,1.05,29.79,21.6,NA
328984,25-Feb-16,58,0,29.66,17.6,NA
329009,26-Feb-16,48,0,29.99,10.7,NA
329034,27-Feb-16,40,0,30.18,6.2,NA
329059,28-Feb-16,48,0,30.15,12.5,NA
329088,29-Feb-16,59,0,29.98,NA,NA
329115,1-Mar-16,56,0,30.05,7,54
329142,2-Mar-16,54,0.24,29.85,11.6,46
329173,3-Mar-16,49,0.11,30.17,9.6,37
329223,4-Mar-16,48,2.47,29.87,11.9,41
329249,5-Mar-16,44,0,30.17,7.1,31
329274,6-Mar-16,48,0,30.2,7.6,37
329299,7-Mar-16,46,0,30.32,5.5,39
329324,8-Mar-16,58,0,30.24,8.9,51
329349,9-Mar-16,62,0,30.25,9,55
329376,10-Mar-16,66,0,30.23,12.4,61
329405,11-Mar-16,66,0,30.16,11.9,60
329436,12-Mar-16,68,0,30.19,8.8,61
329467,13-Mar-16,66,0.01,30.01,6.5,63
329510,14-Mar-16,69,0.19,29.86,7.5,65
329554,15-Mar-16,61,T,29.79,5.2,57
329579,16-Mar-16,62,0,29.83,8.1,59
329614,17-Mar-16,62,0,29.85,6.6,56
329644,18-Mar-16,62,0,29.91,8.6,42
329680,19-Mar-16,59,0.8,29.91,7.9,53
329705,20-Mar-16,50,0.15,29.85,9.8,48
329735,21-Mar-16,48,T,29.95,8.8,35
329760,22-Mar-16,52,0,30.25,7.3,35
329785,23-Mar-16,62,0,30.2,13.9,52
329810,24-Mar-16,67,T,30.12,10.6,60
329841,25-Mar-16,69,0.2,29.91,15,63
329876,26-Mar-16,62,T,30.15,9.4,54
329925,27-Mar-16,63,0.84,30.19,6.2,61
329973,28-Mar-16,68,0.9,29.81,10.2,61
329998,29-Mar-16,56,0,30.06,7.5,39
330023,30-Mar-16,58,0,30.3,9.2,42
330061,31-Mar-16,70,0.06,30.11,14,61
330100,1-Apr-16,70,0.92,29.85,15.8,67
330136,2-Apr-16,64,0.01,29.64,13.6,62
330161,3-Apr-16,54,0,29.91,10.9,30
330186,4-Apr-16,62,0,30.05,13.6,47
330217,5-Apr-16,52,T,30.1,14.2,36
330243,6-Apr-16,54,0,30.28,11.5,41
330278,7-Apr-16,64,0.45,29.77,18.3,57
330303,8-Apr-16,56,0,29.76,6.6,42
330328,9-Apr-16,52,0,29.85,14.9,30
330353,10-Apr-16,46,0,30.33,6.3,30
330378,11-Apr-16,56,0,30.32,7.8,50
330408,12-Apr-16,61,0.16,30.13,6.6,58
330438,13-Apr-16,54,0,30.2,13.7,46
330463,14-Apr-16,54,0,30.2,13.1,47
330488,15-Apr-16,58,0,30.25,13.2,47
330513,16-Apr-16,54,0,30.3,13.5,42
330540,17-Apr-16,54,0,30.29,12.7,43
330565,18-Apr-16,64,0,30.22,5.3,45
330590,19-Apr-16,67,0,30.05,5.4,52
330615,20-Apr-16,60,0,30.16,10.7,48
330640,21-Apr-16,62,0,30.2,7.6,54
330667,22-Apr-16,68,0,30.05,8,61
330723,23-Apr-16,66,0.63,29.82,6.3,61
330750,24-Apr-16,56,0,30.01,9.3,46
330775,25-Apr-16,58,0,30.07,7.2,51
330800,26-Apr-16,68,0,29.95,12.9,61
330826,27-Apr-16,70,0,29.87,12.7,64
330862,28-Apr-16,72,0.01,29.91,8.9,67
330907,29-Apr-16,64,0.13,29.91,7.5,61
330936,30-Apr-16,59,0,30.11,8.6,54
330963,1-May-16,66,0,30.08,6.9,62
330989,2-May-16,72,0,30.01,9.2,68
331025,3-May-16,69,0.33,29.83,11,67
331081,4-May-16,66,1.12,29.65,5.9,64
331122,5-May-16,56,0.17,29.54,10.4,54
331162,6-May-16,57,T,29.68,7.3,50
331187,7-May-16,64,0,29.78,6.9,53
331212,8-May-16,72,T,29.81,9.7,59
331237,9-May-16,71,T,30.04,7.7,65
331267,10-May-16,73,0,30.14,7.1,66
331292,11-May-16,74,T,30.13,8,68
331335,12-May-16,70,0.41,30.07,5.2,65
331381,13-May-16,71,0.6,29.93,8.2,67
331418,14-May-16,70,0,29.82,8.5,66
331444,15-May-16,66,0,29.93,8.2,47
331469,16-May-16,64,0,30.2,7.1,42
331494,17-May-16,70,0.45,30.17,8.2,61
331539,18-May-16,66,0.32,29.97,9.3,63
331571,19-May-16,63,0,30.05,9.9,54
331596,20-May-16,70,T,30.17,8.9,58
331637,21-May-16,71,0.88,29.89,10.7,67
331686,22-May-16,63,0.1,29.8,6.3,59
331727,23-May-16,64,0.08,29.86,7.9,54
331752,24-May-16,68,0,30.05,10.3,58
331777,25-May-16,73,0,30.18,7.8,65
331802,26-May-16,74,0,30.17,7.2,66
331829,27-May-16,75,0,30.15,5.4,63
331861,28-May-16,78,0.01,30.14,7.6,69
331902,29-May-16,80,0.69,30.08,10.9,73
331976,30-May-16,74,7.09,29.99,6,71
332019,31-May-16,74,0.42,29.92,5.7,71
332064,1-Jun-16,76,1.41,29.96,8.5,NA
332144,2-Jun-16,72,4.33,29.93,10.3,NA
332173,3-Jun-16,76,T,30.01,4.9,NA
332205,4-Jun-16,76,0.41,29.97,5,NA
332233,5-Jun-16,79,0,29.89,12.1,NA
332263,6-Jun-16,76,0.68,29.85,11.4,NA
332316,7-Jun-16,76,2.38,29.63,10.5,NA
332341,8-Jun-16,74,0,29.76,7.9,NA
332366,9-Jun-16,69,0,29.98,6.4,NA
332391,10-Jun-16,71,0,30.05,7.7,NA
332416,11-Jun-16,76,0,30.08,12,NA
332441,12-Jun-16,81,T,29.88,12.5,NA
332466,13-Jun-16,76,0,29.87,7.2,NA
332495,14-Jun-16,80,0,29.93,8.4,NA
332545,15-Jun-16,78,0.68,29.94,9,NA
332586,16-Jun-16,79,0.03,29.74,7.4,NA
332627,17-Jun-16,74,0.11,29.72,10.2,NA
332652,18-Jun-16,76,T,30.08,12.7,NA
332677,19-Jun-16,74,0,30.29,8,NA
332702,20-Jun-16,75,0,30.2,8.2,NA
332727,21-Jun-16,78,0,30.04,18.8,NA
332752,22-Jun-16,81,0,29.99,15.7,NA
332779,23-Jun-16,78,T,29.98,13.4,NA
332814,24-Jun-16,80,0.15,29.97,6.1,NA
332860,25-Jun-16,76,0,30.05,6.8,NA
